"rt","response","dr","drt","observed","subject","condition"
0.3999,1,FALSE,0,1,"s1","speed"
0.4197,1,FALSE,0,1,"s1","speed"
0.4678,1,FALSE,0,1,"s1","speed"
0.4276,1,FALSE,0,1,"s1","speed"
0.4636,1,FALSE,0,1,"s1","speed"
0.4751,0,FALSE,0,1,"s1","speed"
0.4438,1,FALSE,0,1,"s1","speed"
0.3627,0,FALSE,0,1,"s1","speed"
0.3621,0,FALSE,0,1,"s1","speed"
0.4242,1,FALSE,0,1,"s1","speed"
0.5222,1,FALSE,0,1,"s1","speed"
0.3694,1,FALSE,0,1,"s1","speed"
0.5664,1,FALSE,0,1,"s1","speed"
0.5268,1,FALSE,0,1,"s1","speed"
0.4478,1,FALSE,0,1,"s1","speed"
0.428,1,FALSE,0,1,"s1","speed"
0.4796,1,FALSE,0,1,"s1","speed"
0.4494,1,FALSE,0,1,"s1","speed"
0.4712,1,FALSE,0,1,"s1","speed"
0.4161,1,FALSE,0,1,"s1","speed"
0.3475,0,FALSE,0,1,"s1","speed"
0.4673,1,FALSE,0,1,"s1","speed"
0.3982,1,FALSE,0,1,"s1","speed"
0.4406,0,FALSE,0,1,"s1","speed"
0.416,1,FALSE,0,1,"s1","speed"
0.4092,1,FALSE,0,1,"s1","speed"
0.4058,1,FALSE,0,1,"s1","speed"
0.3689,1,FALSE,0,1,"s1","speed"
0.4516,1,FALSE,0,1,"s1","speed"
0.3706,1,FALSE,0,1,"s1","speed"
0.5454,1,FALSE,0,1,"s1","speed"
0.4748,1,FALSE,0,1,"s1","speed"
0.4045,1,FALSE,0,1,"s1","speed"
0.3618,1,FALSE,0,1,"s1","speed"
0.4,1,FALSE,0,1,"s1","speed"
0.3955,1,FALSE,0,1,"s1","speed"
0.4492,1,FALSE,0,1,"s1","speed"
0.3942,1,FALSE,0,1,"s1","speed"
0.4142,1,FALSE,0,1,"s1","speed"
0.3503,1,FALSE,0,1,"s1","speed"
0.3704,0,FALSE,0,1,"s1","speed"
0.3915,0,FALSE,0,1,"s1","speed"
0.4039,0,FALSE,0,1,"s1","speed"
0.458,1,FALSE,0,1,"s1","speed"
0.3763,0,FALSE,0,1,"s1","speed"
0.4261,0,FALSE,0,1,"s1","speed"
0.4262,1,FALSE,0,1,"s1","speed"
0.4579,1,FALSE,0,1,"s1","speed"
0.3601,1,FALSE,0,1,"s1","speed"
0.4542,0,FALSE,0,1,"s1","speed"
0.5127,1,FALSE,0,1,"s1","speed"
0.4099,1,FALSE,0,1,"s1","speed"
0.4449,1,FALSE,0,1,"s1","speed"
0.3756,1,FALSE,0,1,"s1","speed"
0.3833,1,FALSE,0,1,"s1","speed"
0.3694,1,FALSE,0,1,"s1","speed"
0.3664,0,FALSE,0,1,"s1","speed"
0.3847,1,FALSE,0,1,"s1","speed"
0.3992,1,FALSE,0,1,"s1","speed"
0.347,0,FALSE,0,1,"s1","speed"
0.4323,1,FALSE,0,1,"s1","speed"
0.3733,1,FALSE,0,1,"s1","speed"
0.4134,1,FALSE,0,1,"s1","speed"
0.4202,0,FALSE,0,1,"s1","speed"
0.2757,1,FALSE,0,1,"s1","speed"
0.4001,1,FALSE,0,1,"s1","speed"
0.4019,0,FALSE,0,1,"s1","speed"
0.4246,0,FALSE,0,1,"s1","speed"
0.5186,0,TRUE,0.0872,1,"s1","speed"
0.4496,1,FALSE,0,1,"s1","speed"
0.4367,1,FALSE,0,1,"s1","speed"
0.463,1,FALSE,0,1,"s1","speed"
0.3848,1,FALSE,0,1,"s1","speed"
0.5049,1,FALSE,0,1,"s1","speed"
0.401,1,FALSE,0,1,"s1","speed"
0.3588,1,FALSE,0,1,"s1","speed"
0.4854,0,FALSE,0,1,"s1","speed"
0.4238,1,FALSE,0,1,"s1","speed"
0.3944,1,FALSE,0,1,"s1","speed"
0.3765,1,FALSE,0,1,"s1","speed"
0.421,1,FALSE,0,1,"s1","speed"
0.3945,1,FALSE,0,1,"s1","speed"
0.3541,0,FALSE,0,1,"s1","speed"
0.3559,0,FALSE,0,1,"s1","speed"
0.3591,1,FALSE,0,1,"s1","speed"
0.4218,1,FALSE,0,1,"s1","speed"
0.347,1,FALSE,0,1,"s1","speed"
0.4326,1,FALSE,0,1,"s1","speed"
0.3999,1,FALSE,0,1,"s1","speed"
0.3758,1,FALSE,0,1,"s1","speed"
0.4211,0,FALSE,0,1,"s1","speed"
0.4003,0,FALSE,0,1,"s1","speed"
0.444,0,FALSE,0,1,"s1","speed"
0.4983,1,FALSE,0,1,"s1","speed"
0.431,1,FALSE,0,1,"s1","speed"
0.4203,1,FALSE,0,1,"s1","speed"
0.3839,1,FALSE,0,1,"s1","speed"
0.387,1,FALSE,0,1,"s1","speed"
0.3278,1,FALSE,0,1,"s1","speed"
0.3941,0,FALSE,0,1,"s1","speed"
0.3521,1,FALSE,0,1,"s1","speed"
0.4916,0,TRUE,0,1,"s1","speed"
0.3525,1,FALSE,0,1,"s1","speed"
0.4236,1,FALSE,0,1,"s1","speed"
0.5591,1,FALSE,0,1,"s1","speed"
0.4193,1,FALSE,0,1,"s1","speed"
0.4904,1,FALSE,0,1,"s1","speed"
0.4501,1,FALSE,0,1,"s1","speed"
0.42,1,FALSE,0,1,"s1","speed"
0.3342,1,FALSE,0,1,"s1","speed"
0.5103,1,FALSE,0,1,"s1","speed"
0.4777,1,FALSE,0,1,"s1","speed"
0.4293,1,FALSE,0,1,"s1","speed"
0.4034,0,FALSE,0,1,"s1","speed"
0.4516,1,FALSE,0,1,"s1","speed"
0.3528,0,FALSE,0,1,"s1","speed"
0.464,1,FALSE,0,1,"s1","speed"
0.3738,0,FALSE,0,1,"s1","speed"
0.4564,1,FALSE,0,1,"s1","speed"
0.4531,0,TRUE,0.0925,1,"s1","speed"
0.4538,1,FALSE,0,1,"s1","speed"
0.4025,0,FALSE,0,1,"s1","speed"
0.4403,0,FALSE,0,1,"s1","speed"
0.5601,0,TRUE,0.0965,1,"s1","speed"
0.4083,1,FALSE,0,1,"s1","speed"
0.3655,1,FALSE,0,1,"s1","speed"
0.5201,1,FALSE,0,1,"s1","speed"
0.5233,0,FALSE,0,1,"s1","speed"
0.2983,0,FALSE,0,1,"s1","speed"
0.3703,0,FALSE,0,1,"s1","speed"
0.5396,1,FALSE,0,1,"s1","speed"
0.5503,1,FALSE,0,1,"s1","speed"
0.3999,1,FALSE,0,1,"s1","speed"
0.4178,1,FALSE,0,1,"s1","speed"
0.4426,1,FALSE,0,1,"s1","speed"
0.4039,0,FALSE,0,1,"s1","speed"
0.3607,0,FALSE,0,1,"s1","speed"
0.5661,1,FALSE,0,1,"s1","speed"
0.4569,1,FALSE,0,1,"s1","speed"
0.3895,0,FALSE,0,1,"s1","speed"
0.416,0,FALSE,0,1,"s1","speed"
0.3633,1,FALSE,0,1,"s1","speed"
0.4196,1,FALSE,0,1,"s1","speed"
0.3541,1,FALSE,0,1,"s1","speed"
0.4017,1,FALSE,0,1,"s1","speed"
0.4341,1,FALSE,0,1,"s1","speed"
0.4804,1,FALSE,0,1,"s1","speed"
0.4018,0,FALSE,0,1,"s1","speed"
0.3859,1,FALSE,0,1,"s1","speed"
0.4059,1,FALSE,0,1,"s1","speed"
0.3359,1,FALSE,0,1,"s1","speed"
0.3838,1,FALSE,0,1,"s1","speed"
0.5032,1,FALSE,0,1,"s1","speed"
0.3931,1,FALSE,0,1,"s1","speed"
0.4162,1,FALSE,0,1,"s1","speed"
0.3635,0,FALSE,0,1,"s1","speed"
0.3733,1,FALSE,0,1,"s1","speed"
0.3813,1,FALSE,0,1,"s1","speed"
0.4957,0,TRUE,0.0514,1,"s1","speed"
0.423,1,FALSE,0,1,"s1","speed"
0.3891,1,FALSE,0,1,"s1","speed"
0.3825,1,FALSE,0,1,"s1","speed"
0.4172,0,FALSE,0,1,"s1","speed"
0.3417,1,FALSE,0,1,"s1","speed"
0.4364,0,FALSE,0,1,"s1","speed"
0.3595,1,FALSE,0,1,"s1","speed"
0.4443,1,FALSE,0,1,"s1","speed"
0.4657,1,FALSE,0,1,"s1","speed"
0.4084,1,FALSE,0,1,"s1","speed"
0.3534,1,FALSE,0,1,"s1","speed"
0.5086,1,FALSE,0,1,"s1","speed"
0.3262,1,FALSE,0,1,"s1","speed"
0.4252,1,FALSE,0,1,"s1","speed"
0.3373,1,FALSE,0,1,"s1","speed"
0.388,0,FALSE,0,1,"s1","speed"
0.3708,0,FALSE,0,1,"s1","speed"
0.3897,1,FALSE,0,1,"s1","speed"
0.3742,1,FALSE,0,1,"s1","speed"
0.6307,1,FALSE,0,1,"s1","speed"
0.5948,1,FALSE,0,1,"s1","speed"
0.4986,1,FALSE,0,1,"s1","speed"
0.4627,1,FALSE,0,1,"s1","speed"
0.4521,1,FALSE,0,1,"s1","speed"
0.6596,0,TRUE,0.0934,1,"s1","speed"
0.5111,1,FALSE,0,1,"s1","speed"
0.4268,1,FALSE,0,1,"s1","speed"
0.4137,0,FALSE,0,1,"s1","speed"
0.4297,0,FALSE,0,1,"s1","speed"
0.4451,1,FALSE,0,1,"s1","speed"
0.432,1,FALSE,0,1,"s1","speed"
0.5734,1,FALSE,0,1,"s1","speed"
0.4273,1,FALSE,0,1,"s1","speed"
0.4055,1,FALSE,0,1,"s1","speed"
0.5249,1,FALSE,0,1,"s1","speed"
0.4768,1,FALSE,0,1,"s1","speed"
0.4309,1,FALSE,0,1,"s1","speed"
0.4038,1,FALSE,0,1,"s1","speed"
0.4162,1,FALSE,0,1,"s1","speed"
0.3896,1,FALSE,0,1,"s1","speed"
0.4966,1,FALSE,0,1,"s1","speed"
0.4037,1,FALSE,0,1,"s1","speed"
0.5087,1,FALSE,0,1,"s1","speed"
0.4261,0,FALSE,0,1,"s1","speed"
0.406,1,FALSE,0,1,"s1","speed"
0.4316,1,FALSE,0,1,"s1","speed"
0.4141,1,FALSE,0,1,"s1","speed"
0.4096,1,FALSE,0,1,"s1","speed"
0.4541,1,FALSE,0,1,"s1","speed"
0.4317,1,FALSE,0,1,"s1","speed"
0.4778,1,FALSE,0,1,"s1","speed"
0.4537,0,FALSE,0,1,"s1","speed"
0.45,1,FALSE,0,1,"s1","speed"
0.3708,1,FALSE,0,1,"s1","speed"
0.4358,1,FALSE,0,1,"s1","speed"
0.4375,1,FALSE,0,1,"s1","speed"
0.4885,1,FALSE,0,1,"s1","speed"
0.3592,0,FALSE,0,1,"s1","speed"
0.3758,1,FALSE,0,1,"s1","speed"
0.4126,1,FALSE,0,1,"s1","speed"
0.3966,1,FALSE,0,1,"s1","speed"
0.3872,1,FALSE,0,1,"s1","speed"
0.4436,1,FALSE,0,1,"s1","speed"
0.4736,0,FALSE,0,1,"s1","speed"
0.5382,1,FALSE,0,1,"s1","speed"
0.4799,1,FALSE,0,1,"s1","speed"
0.5034,1,FALSE,0,1,"s1","speed"
0.4984,1,FALSE,0,1,"s1","speed"
0.4223,1,FALSE,0,1,"s1","speed"
0.4425,1,FALSE,0,1,"s1","speed"
0.464,0,FALSE,0,1,"s1","speed"
0.2534,1,FALSE,0,1,"s1","speed"
0.3605,1,FALSE,0,1,"s1","speed"
0.4662,0,TRUE,0.0366,1,"s1","speed"
0.3984,1,FALSE,0,1,"s1","speed"
0.3978,1,FALSE,0,1,"s1","speed"
0.4384,1,FALSE,0,1,"s1","speed"
0.4312,1,FALSE,0,1,"s1","speed"
0,0,FALSE,0,1,"s1","speed"
0.4744,0,FALSE,0,1,"s1","speed"
0.4577,1,FALSE,0,1,"s1","speed"
0.44,1,FALSE,0,1,"s1","speed"
0.4044,1,FALSE,0,1,"s1","speed"
0.4023,1,FALSE,0,1,"s1","speed"
0.4243,1,FALSE,0,1,"s1","speed"
0.5543,1,FALSE,0,1,"s1","speed"
0.4454,1,FALSE,0,1,"s1","speed"
0.427,0,FALSE,0,1,"s1","speed"
0.4189,0,FALSE,0,1,"s1","speed"
0.4183,1,FALSE,0,1,"s1","speed"
0.4767,1,FALSE,0,1,"s1","speed"
0.4835,0,FALSE,0,1,"s1","speed"
0.4321,1,FALSE,0,1,"s1","speed"
0.4404,1,FALSE,0,1,"s1","speed"
0.4308,1,FALSE,0,1,"s1","speed"
0.484,1,FALSE,0,1,"s1","speed"
0.446,0,FALSE,0,1,"s1","speed"
0.4463,1,FALSE,0,1,"s1","speed"
0.3883,1,FALSE,0,1,"s1","speed"
0.4462,1,FALSE,0,1,"s1","speed"
0.4175,1,FALSE,0,1,"s1","speed"
0.43,1,FALSE,0,1,"s1","speed"
0.4075,1,FALSE,0,1,"s1","speed"
0.4077,1,FALSE,0,1,"s1","speed"
0.4879,1,FALSE,0,1,"s1","speed"
0.4178,0,FALSE,0,1,"s1","speed"
0.5059,1,FALSE,0,1,"s1","speed"
0.4313,1,FALSE,0,1,"s1","speed"
0.4366,1,FALSE,0,1,"s1","speed"
0.4104,1,FALSE,0,1,"s1","speed"
0.4661,1,FALSE,0,1,"s1","speed"
0.4437,1,FALSE,0,1,"s1","speed"
0.4082,1,FALSE,0,1,"s1","speed"
0.495,1,FALSE,0,1,"s1","speed"
0.3999,0,FALSE,0,1,"s1","speed"
0.5224,1,FALSE,0,1,"s1","speed"
0.4805,1,FALSE,0,1,"s1","speed"
0.4829,0,FALSE,0,1,"s1","speed"
0.3751,1,FALSE,0,1,"s1","speed"
0.4441,1,FALSE,0,1,"s1","speed"
0.4898,1,FALSE,0,1,"s1","speed"
0.364,1,FALSE,0,1,"s1","speed"
0.6332,1,FALSE,0,1,"s1","speed"
0.4961,1,FALSE,0,1,"s1","speed"
0.3698,1,FALSE,0,1,"s1","speed"
0.423,1,FALSE,0,1,"s1","speed"
0.4521,1,FALSE,0,1,"s1","speed"
0.6893,1,FALSE,0,1,"s1","speed"
0.5186,1,FALSE,0,1,"s1","speed"
0.5738,1,FALSE,0,1,"s1","speed"
0.3911,1,FALSE,0,1,"s1","speed"
0.3489,1,FALSE,0,1,"s1","speed"
0.3712,0,FALSE,0,1,"s1","speed"
0.4231,1,FALSE,0,1,"s1","speed"
0.415,1,FALSE,0,1,"s1","speed"
0.4417,1,FALSE,0,1,"s1","speed"
0.3687,1,FALSE,0,1,"s1","speed"
0.4207,1,FALSE,0,1,"s1","speed"
0.5829,1,FALSE,0,1,"s1","speed"
0.3968,1,FALSE,0,1,"s1","speed"
0.4952,1,FALSE,0,1,"s1","speed"
0.3663,0,FALSE,0,1,"s1","speed"
0.3918,1,FALSE,0,1,"s1","speed"
0.378,0,FALSE,0,1,"s1","speed"
0.4428,1,FALSE,0,1,"s1","speed"
0.4193,1,FALSE,0,1,"s1","speed"
0.417,1,FALSE,0,1,"s1","speed"
0.355,0,FALSE,0,1,"s1","speed"
0.4626,1,FALSE,0,1,"s1","speed"
0.4842,1,FALSE,0,1,"s1","speed"
0.4798,0,TRUE,0.0375,1,"s1","speed"
0.4257,0,FALSE,0,1,"s1","speed"
0.4236,0,FALSE,0,1,"s1","speed"
0.4291,1,FALSE,0,1,"s1","speed"
0.6227,0,TRUE,0.1202,1,"s1","speed"
0.5754,1,FALSE,0,1,"s1","speed"
0.5609,0,TRUE,0.1083,1,"s1","speed"
0.5258,1,FALSE,0,1,"s1","speed"
0.4217,1,FALSE,0,1,"s1","speed"
0.4098,1,FALSE,0,1,"s1","speed"
0.4237,1,FALSE,0,1,"s1","speed"
0.435,1,FALSE,0,1,"s1","speed"
0.476,1,FALSE,0,1,"s1","speed"
0.4726,0,FALSE,0,1,"s1","speed"
0.4567,1,FALSE,0,1,"s1","speed"
0.4586,1,FALSE,0,1,"s1","speed"
0.4075,1,FALSE,0,1,"s1","speed"
0.4105,1,FALSE,0,1,"s1","speed"
0.415,1,FALSE,0,1,"s1","speed"
0.4213,1,FALSE,0,1,"s1","speed"
0.4498,0,FALSE,0,1,"s1","speed"
0.39,1,FALSE,0,1,"s1","speed"
0.3711,1,FALSE,0,1,"s1","speed"
0.3535,1,FALSE,0,1,"s1","speed"
0.4628,0,FALSE,0,1,"s1","speed"
0.4329,1,FALSE,0,1,"s1","speed"
0.4796,1,FALSE,0,1,"s1","speed"
0.456,1,FALSE,0,1,"s1","speed"
0.4315,1,FALSE,0,1,"s1","speed"
0.4305,1,FALSE,0,1,"s1","speed"
0.3934,1,FALSE,0,1,"s1","speed"
0.5275,1,FALSE,0,1,"s1","speed"
0.4291,1,FALSE,0,1,"s1","speed"
0.3983,1,FALSE,0,1,"s1","speed"
0.4063,1,FALSE,0,1,"s1","speed"
0.4197,1,FALSE,0,1,"s1","speed"
0.5008,0,TRUE,0.0998,1,"s1","speed"
0.4071,1,FALSE,0,1,"s1","speed"
0.4624,1,FALSE,0,1,"s1","speed"
0.4387,1,FALSE,0,1,"s1","speed"
0.4411,0,FALSE,0,1,"s1","speed"
0.5137,1,FALSE,0,1,"s1","speed"
0.3991,1,FALSE,0,1,"s1","speed"
0.394,1,FALSE,0,1,"s1","speed"
0.5144,1,FALSE,0,1,"s1","speed"
0.4863,1,FALSE,0,1,"s1","speed"
0.3411,1,FALSE,0,1,"s1","speed"
0.4873,1,FALSE,0,1,"s1","speed"
0.448,0,FALSE,0,1,"s1","speed"
0.4113,1,FALSE,0,1,"s1","speed"
0.4887,1,FALSE,0,1,"s1","speed"
0.3651,1,FALSE,0,1,"s1","speed"
0.4552,1,FALSE,0,1,"s1","speed"
0.4893,1,FALSE,0,1,"s1","speed"
0.4171,1,FALSE,0,1,"s1","speed"
0.4874,1,FALSE,0,1,"s1","speed"
0.4391,0,FALSE,0,1,"s1","speed"
0.45,1,FALSE,0,1,"s1","speed"
0.4737,1,FALSE,0,1,"s1","speed"
0.3993,1,FALSE,0,1,"s1","speed"
0.3643,1,FALSE,0,1,"s1","speed"
0.4387,1,FALSE,0,1,"s1","speed"
0.4059,1,FALSE,0,1,"s1","speed"
0.3641,1,FALSE,0,1,"s1","speed"
0.4882,0,TRUE,0.0935,1,"s1","speed"
0.4527,1,FALSE,0,1,"s1","speed"
0.5228,1,FALSE,0,1,"s1","speed"
0.4409,0,FALSE,0,1,"s1","speed"
0.4106,1,FALSE,0,1,"s1","speed"
0.4598,0,FALSE,0,1,"s1","speed"
0.394,0,FALSE,0,1,"s1","speed"
0.4938,0,FALSE,0,1,"s1","speed"
0.3126,1,FALSE,0,1,"s1","speed"
0.4917,1,FALSE,0,1,"s1","speed"
0.3911,1,FALSE,0,1,"s1","speed"
0.3988,0,FALSE,0,1,"s1","speed"
0.4354,1,FALSE,0,1,"s1","speed"
0.4692,1,FALSE,0,1,"s1","speed"
0.3767,1,FALSE,0,1,"s1","speed"
0.3601,1,FALSE,0,1,"s1","speed"
0.3713,1,FALSE,0,1,"s1","speed"
0.3489,1,FALSE,0,1,"s1","speed"
0.3844,0,FALSE,0,1,"s1","speed"
0.3207,1,FALSE,0,1,"s1","speed"
0.4667,0,FALSE,0,1,"s1","speed"
0.485,1,FALSE,0,1,"s1","speed"
0.3987,0,FALSE,0,1,"s1","speed"
0.4204,1,FALSE,0,1,"s1","speed"
0.3941,1,FALSE,0,1,"s1","speed"
0.4101,1,FALSE,0,1,"s1","speed"
0.4365,1,FALSE,0,1,"s1","speed"
0.3929,0,FALSE,0,1,"s1","speed"
0.3774,1,FALSE,0,1,"s1","speed"
0.3679,1,FALSE,0,1,"s1","speed"
0.5597,0,FALSE,0,1,"s1","speed"
0.4242,0,FALSE,0,1,"s1","speed"
0.4785,0,FALSE,0,1,"s1","speed"
0.5638,1,FALSE,0,1,"s1","speed"
0.406,1,FALSE,0,1,"s1","speed"
0.3915,1,FALSE,0,1,"s1","speed"
0.4186,1,FALSE,0,1,"s1","speed"
0.4128,1,FALSE,0,1,"s1","speed"
0,0,FALSE,0,1,"s1","speed"
0.6048,1,FALSE,0,1,"s1","speed"
0.6577,1,FALSE,0,1,"s1","speed"
0.399,1,FALSE,0,1,"s1","speed"
0.4925,1,FALSE,0,1,"s1","speed"
0.4248,1,FALSE,0,1,"s1","speed"
0.4186,1,FALSE,0,1,"s1","speed"
0.4035,1,FALSE,0,1,"s1","speed"
0.4108,0,FALSE,0,1,"s1","speed"
0.474,1,FALSE,0,1,"s1","speed"
0.4952,1,FALSE,0,1,"s1","speed"
0.4561,0,FALSE,0,1,"s1","speed"
0.432,1,FALSE,0,1,"s1","speed"
0.4765,0,FALSE,0,1,"s1","speed"
0.392,1,FALSE,0,1,"s1","speed"
0.4413,1,FALSE,0,1,"s1","speed"
0.3871,1,FALSE,0,1,"s1","speed"
0.5027,1,FALSE,0,1,"s1","speed"
0.3479,0,FALSE,0,1,"s1","speed"
0.4359,1,FALSE,0,1,"s1","speed"
0.4915,0,FALSE,0,1,"s1","speed"
0.4443,1,FALSE,0,1,"s1","speed"
0.5743,1,FALSE,0,1,"s1","speed"
0.4117,1,FALSE,0,1,"s1","speed"
0.3735,0,FALSE,0,1,"s1","speed"
0.425,1,FALSE,0,1,"s1","speed"
0.4862,1,FALSE,0,1,"s1","speed"
0.3643,1,FALSE,0,1,"s1","speed"
0.3608,1,FALSE,0,1,"s1","speed"
0.3549,1,FALSE,0,1,"s1","speed"
0.4421,1,FALSE,0,1,"s1","speed"
0.4005,1,FALSE,0,1,"s1","speed"
0.3363,1,FALSE,0,1,"s1","speed"
0.4969,1,FALSE,0,1,"s1","speed"
0.3907,0,FALSE,0,1,"s1","speed"
0.3941,1,FALSE,0,1,"s1","speed"
0.4937,1,FALSE,0,1,"s1","speed"
0.4222,1,FALSE,0,1,"s1","speed"
0.5049,1,FALSE,0,1,"s1","speed"
0.4015,1,FALSE,0,1,"s1","speed"
0.3748,1,FALSE,0,1,"s1","speed"
0.4669,1,FALSE,0,1,"s1","speed"
0.4086,1,FALSE,0,1,"s1","speed"
0.3973,1,FALSE,0,1,"s1","speed"
0.4066,1,FALSE,0,1,"s1","speed"
0.3841,0,FALSE,0,1,"s1","speed"
0.4171,1,FALSE,0,1,"s1","speed"
0.4784,1,FALSE,0,1,"s1","speed"
0.4212,1,FALSE,0,1,"s1","speed"
0.4577,1,FALSE,0,1,"s1","speed"
0.3714,1,FALSE,0,1,"s1","speed"
0.4344,1,FALSE,0,1,"s1","speed"
0.3877,1,FALSE,0,1,"s1","speed"
0.3636,0,FALSE,0,1,"s1","speed"
0.4374,0,FALSE,0,1,"s1","speed"
0.3689,1,FALSE,0,1,"s1","speed"
0.3989,1,FALSE,0,1,"s1","speed"
0.377,0,FALSE,0,1,"s1","speed"
0.3811,0,FALSE,0,1,"s1","speed"
0.4448,0,FALSE,0,1,"s1","speed"
0.3905,0,FALSE,0,1,"s1","speed"
0.4578,0,FALSE,0,1,"s1","speed"
0.5382,1,FALSE,0,1,"s1","speed"
0.5612,1,FALSE,0,1,"s1","speed"
0.4313,1,FALSE,0,1,"s1","speed"
0.408,1,FALSE,0,1,"s1","speed"
0.4501,1,FALSE,0,1,"s1","speed"
0.4233,1,FALSE,0,1,"s1","speed"
0.4559,1,FALSE,0,1,"s1","speed"
0.3835,1,FALSE,0,1,"s1","speed"
0.5058,1,FALSE,0,1,"s1","speed"
0.4356,0,FALSE,0,1,"s1","speed"
0.3595,1,FALSE,0,1,"s1","speed"
0.3892,1,FALSE,0,1,"s1","speed"
0.3765,0,FALSE,0,1,"s1","speed"
0.3494,0,FALSE,0,1,"s1","speed"
0.6745,1,FALSE,0,1,"s1","speed"
0.5009,1,FALSE,0,1,"s1","speed"
0.5143,0,FALSE,0,1,"s1","speed"
0.468,1,FALSE,0,1,"s1","speed"
0.4638,1,FALSE,0,1,"s1","speed"
0.5176,1,FALSE,0,1,"s1","speed"
0.4153,1,FALSE,0,1,"s1","speed"
0.4331,1,FALSE,0,1,"s1","speed"
0.4619,0,FALSE,0,1,"s1","speed"
0.4532,1,FALSE,0,1,"s1","speed"
0.6453,1,FALSE,0,1,"s1","speed"
0.5432,0,TRUE,0.0733,1,"s1","speed"
0.4768,0,FALSE,0,1,"s1","speed"
0.4023,1,FALSE,0,1,"s1","speed"
0.4114,1,FALSE,0,1,"s1","speed"
0.3886,1,FALSE,0,1,"s1","speed"
0.5076,1,FALSE,0,1,"s1","speed"
0.3648,0,FALSE,0,1,"s1","speed"
0.3354,0,FALSE,0,1,"s1","speed"
0.4478,1,FALSE,0,1,"s1","speed"
0.5169,0,FALSE,0,1,"s1","speed"
0.4094,1,FALSE,0,1,"s1","speed"
0.3881,1,FALSE,0,1,"s1","speed"
0.3832,1,FALSE,0,1,"s1","speed"
0.4632,1,FALSE,0,1,"s1","speed"
0.4153,1,FALSE,0,1,"s1","speed"
0.3851,1,FALSE,0,1,"s1","speed"
0.3623,1,FALSE,0,1,"s1","speed"
0.451,1,FALSE,0,1,"s1","speed"
0.4281,1,FALSE,0,1,"s1","speed"
0.4548,1,FALSE,0,1,"s1","speed"
0.3896,1,FALSE,0,1,"s1","speed"
0.382,1,FALSE,0,1,"s1","speed"
0.4713,0,FALSE,0,1,"s1","speed"
0.3659,0,FALSE,0,1,"s1","speed"
0.3591,1,FALSE,0,1,"s1","speed"
0.4125,1,FALSE,0,1,"s1","speed"
0.3925,1,FALSE,0,1,"s1","speed"
0.4268,1,FALSE,0,1,"s1","speed"
0.4287,0,FALSE,0,1,"s1","speed"
0.4318,0,FALSE,0,1,"s1","speed"
0.4486,1,FALSE,0,1,"s1","speed"
0.4254,1,FALSE,0,1,"s1","speed"
0.4228,1,FALSE,0,1,"s1","speed"
0.4442,1,FALSE,0,1,"s1","speed"
0.3501,1,FALSE,0,1,"s1","speed"
0.4018,0,FALSE,0,1,"s1","speed"
0.3901,1,FALSE,0,1,"s1","speed"
0.3873,1,FALSE,0,1,"s1","speed"
0.3858,1,FALSE,0,1,"s1","speed"
0.3645,1,FALSE,0,1,"s1","speed"
0.4591,1,FALSE,0,1,"s1","speed"
0.3498,0,FALSE,0,1,"s1","speed"
0.2626,0,FALSE,0,1,"s1","speed"
0.556,1,FALSE,0,1,"s1","speed"
0.4364,1,FALSE,0,1,"s1","speed"
0.4338,1,FALSE,0,1,"s1","speed"
0.4656,1,FALSE,0,1,"s1","speed"
0.5792,0,TRUE,0.0818,1,"s1","speed"
0.4837,0,FALSE,0,1,"s1","speed"
0.5292,1,FALSE,0,1,"s1","speed"
0.4079,1,FALSE,0,1,"s1","speed"
0.4302,1,FALSE,0,1,"s1","speed"
0.4896,1,FALSE,0,1,"s1","speed"
0.3958,1,FALSE,0,1,"s1","speed"
0.3423,1,FALSE,0,1,"s1","speed"
0.4333,1,FALSE,0,1,"s1","speed"
0.0031,0,FALSE,0,1,"s1","speed"
0.3806,0,FALSE,0,1,"s1","speed"
0.4909,0,FALSE,0,1,"s1","speed"
0.5015,1,FALSE,0,1,"s1","speed"
0.395,1,FALSE,0,1,"s1","speed"
0.3658,1,FALSE,0,1,"s1","speed"
0.356,1,FALSE,0,1,"s1","speed"
0.3582,1,FALSE,0,1,"s1","speed"
0.3747,1,FALSE,0,1,"s1","speed"
0.5337,0,TRUE,0.1167,1,"s1","speed"
0.4873,1,FALSE,0,1,"s1","speed"
0.3469,1,FALSE,0,1,"s1","speed"
0.3004,0,FALSE,0,1,"s1","speed"
0.4026,1,FALSE,0,1,"s1","speed"
0.4528,0,FALSE,0,1,"s1","speed"
0.3359,0,FALSE,0,1,"s1","speed"
0.4123,0,FALSE,0,1,"s1","speed"
0.4519,1,FALSE,0,1,"s1","speed"
0.5992,1,FALSE,0,1,"s1","speed"
0.377,1,FALSE,0,1,"s1","speed"
0.4031,1,FALSE,0,1,"s1","speed"
0.4687,1,FALSE,0,1,"s1","speed"
0.3852,1,FALSE,0,1,"s1","speed"
0.3583,1,FALSE,0,1,"s1","speed"
0.4721,1,FALSE,0,1,"s1","speed"
0.4846,1,FALSE,0,1,"s1","speed"
0.4111,1,FALSE,0,1,"s1","speed"
0.4905,1,FALSE,0,1,"s1","speed"
0.4465,0,FALSE,0,1,"s1","speed"
